text,label,sentiment_score
"ESPN pathetic, I watching everybody complain ESPN's coverage I agree you. Might I suggest getting worked nothing. We ALL knew ESPN's coverage going suck. I mean ever watched regular season Sportscenter coverage hockey? It sucks, I mean really sucks!!! ESPN know hockey shot ass. I really pissed last night, coverage. I go school Ohio I *know* Indians suck, show them? If I Bill Clement I would shoot myself. Anyway I calmed I realized going show overtime Caps Isles game I thought I knew going happen, fact I remerbed praying least would keep even boring Devils game. Overall I think ESPN care show hockey I firmly belive know respect fans. ie *because contract obligations*, screw ESPN. Praise hockey fans put shit! GO HAWKS!!!",0,-0.9699
"I've three talks last month might interest. I've transcribed notes below. Since note taking ability means infallible, please assume factual errors mine. Permission granted copy without restriction. Michael Sternberg, Cheif Operations RIMSAT, invited speak informal lunch held ACDIS campus University Illinois. ACDIS organization campus deals Arms Control, Disarmament International Security. RIMSAT considered appropriate topic company using Russian launchers satellites. I think also helped daughter grad student International Relations program. The concept behind RIMSAT apparently began Matt Neilson (?) went Tonga visit friend. While there, somehow ended visiting king, happened big TV fan. Matt bought King satellite dish, king thought really nifty. Since Tonga GNP $70 million, His Majesty asked way make money this. Matt thought probably was, suggestion, Tonga applied 31 geosynchronous satellite slots. While entirely wall, unusual, seeing Tonga tiny kingdom space program, 31 lot slots. The whole thing debated appropriate regulatory agency Carl Hilliard (who apparently respected space lawyer) wrote several opinions supporting Tonga's case. Eventually Tonga ended 7 slots, ranging 70 E 170 E (slots designated longitude reside). According Sternberg, four these, 130 E 142 E best world excellently placed communications Hawaii Pacific Rim. RIMSAT formed use slots. It officially formed Nevis tax haven. They tried years raise funds west, however, fill 7 slots western satellites launched western launchers would cost approximately $2 billion. It's easy raise kind money. Eventually, hit upon idea using Russian hardware. They began negotiating Glavkosmos hardware. Mr Sternberg describes operating Moscow harsh terms I think I'll visit long time. Besides significant lack creature comforts, happy way people operate. For example ""everybody sell everything."" Everyone show proper documents licenses indicate ones authority sell ever want by. Eventually, RIMSAT arranged deal Glavkosmos 6 satellites cost $150 million. However, Glavkosmos lost favor coup. Sternberg says basically bunch KGB operatives went trade shows picked lots brochures. Since Glavkosmos power, renegotiate deal new authorities. He described life Moscow hotel rather unfavorable terms. Eventually, worked deal Dec 4, 1992 met Koptev, heads Russian space program, sign deal. Koptev insisted concessions signing according Sternberg arranged new rules allow form another company exact thing RIMSAT. The next step meet builders hardware, NPO Applied Mechanics -- NPO PM use acronym. This organization located Siberia (can't figure spell town, I need atlas) built 1500 vehicles since dawn space age. Sternberg commented siberians different Musovites. They hard workers, honest people team get things done, much like midwesterners. At point comments audience agreed opinion siberians midwesterners :-) Sternberg lots good things say NPO PM. His company apparently lookng $100 million invest firm become 50% partners.It apparently costs Russians $4 million build satellite would sell $50 million west. If want give specifications, build satellite. For particular satellites RIMSAT using, costs run $378,000 per transponder year. This compares $810,000 t/y U.S. They sell time $1.1 million compared $2.6 million U.S. RIMSAT launch satellites Protons. To get best prices, bought bulk. They rights twelve launches, need lift I give address. The first launch scheduled October getting one used satellite Russians, moved place now. Tidbits: * Sternberg says kind thing done entrepreneurs, big business big business like there, except ""we better paper, bathroom copier."" * Russian launches self insured. The promise replace failed launch within 9 months. * Major investors RIMSAT include Russell 20/20, huge retirement fund organization, Cellsat, big telecom business southeast Asia, fund operated big names U.S aerospace says sort insurance policy really takes off. * He downplayed instabilites ex-USSR saying worried partly used seeing Russia anything unvarying monolith. Italy gets new government ""every two weeks"" worry used it. He predicted get used seeing really goes Russia worry stability much. * Part problem cooperative ventures problem transfering money. The central bank policy taking hard currency payments, putting 25% coffers replacing rest ""equivalent"" value rubles. To get around this, RIMSAT pays hard currency Austrian bank account. NPO PM pays contractors foreign currency contractors get swindled government. * One big problems RIMSAT stonewalling western satellite industry. However, Intelsat recently bought three type satellites, rather reassuring. * The biggest worry people russian satellites primitive technology shorter lifetime. The older Gorizont (Horizon) satellites lifetime 5 years, modern Express satellites compare well western technology last 8 years. While much shorter 15 years western satellites, Sternberg downplayed difference. At prices afford launch new ones. In addition, shorter lifetimes mean replace equipment newer technology able compete better older, date hardware.",1,0.9958
"The European Space Agency involvement remote earth observation, I presume includes surveillance (optical etc.). So US/USSR(ex) game. But *is* game? What done space observation? The military functions missile spotting, troop spotting etc. well documented, anything else? The biggest eg I think get metal sensing sat paying country scan territory precious metals. More importantly, radar spot water vapour (clouds), presumably radar based sat capable spotting rivers,open water *underground water* space. This would positive life saver African drought affected countries. Implementing clean water irrigation program would imense benifit countries cut mortalities considerably. So it? Is charity government agency would pay third world country minerals water deposits mapped? Or still sci-fi? Mail replies would great. Thought day: Thermal energy needs water make steam sstick ocean!",1,0.9877
"Does anyone information world hockey championships specifically US team? Game summaries and/or stats would greatly appreciated!! USA Today reported US beat Czech Republic, limit story.",0,0.8114
"While I first congratulate Blues victory, I think must realized primary reason Blues able win Curtis Joseph. When goalkeeper gets hot, little opposing team do. Joseph given entire city St. Louis, otherwise would probably game 6 scheduled. As game Sunday. The Blues caught breaks, without doubt. One Referee constantly watching Blackhawks, looking reasons give penalties. Second, The Blues first goal resulted puck hit linesman Blackhawks attempted clear. No linesman, shot Brett(I redirect anything)Hull redirect. On another St. Louis' goals, Belfour tripped behind went make save someone belong crease, means St. Louis player. Finally, overtime goal caused someone kept Belfour getting back crease. No goalie, way stop shot. I congratulate St. Louis beating Hawks. It shame see Bryan Murray finally advance Campbell Conference Finals Joseph able stop powerful Red Wing attack. ____________________________________________________________________________",0,0.6007
"The following press release distributed April 1 NASA Headquarters. Space Station Redesign Advisory Members Named Along Dr. Charles M. Vest, recently named Vice President Albert Gore head advisory committee redesign Space Station, NASA announced names representatives government industry academic experts across country participate independent review redesign options developed NASA. ""I extremely honored selected lead important review panel. America's future science technology world leader space demands utmost attention care,"" said Vest. ""We assembled diverse panel experts that, I believe, bring appropriate measures insight, integrity objectivity critical task."" The advisory committee charged independently assessing various redesign options space station presented NASA's redesign team, proposing recommendations improve efficiency effectiveness space station program. Space station international partners also asked participate named later date. The advisory committee submit recommendations June. Advisory committee members named today include: Dr. Charles Vest Dr. Bobby Alford President, MIT Executive VP & Dean Medicine Baylor College Medicine Mr. Jay Chabrow Dr. Paul Chu President, JMR Associates Director, Texas Center Superconductivity University Houston Dr. Ed Crawley Dr. John Fabian Prof Aero & Astro President & CEO MIT ANSER Maj. Gen. James Fain Dr. Edward Fort Deputy Chief Staff Chancellor Requirements; Headquarters North Carolina AT&T USAF Materials Command State University Dr. Mary Good Mr. Frederick Hauck Senior VP Technology President, International Technical Allied Signal, Inc. Underwriters Dr. Lou Lanzerotti Mr. William Lilly Chair, Space Sciences National Academy Public Board, National Research Administration Council Mr. Duane McRuer Dr. Brad Parkinson President Systems Technology Prof Astro & Aero Stanford University Dr. Robert Seamans Dr. Lee Silver Former NASA Deputy Admin. W.M. Keck Foundation Professor Resource Geology California Institute Technology",1,0.9134
"-| In article <1993Apr28.200843.83413@embl-heidelberg.de>, tuparev@EMBL-Heidelberg.DE (Georg Tuparev) writes... -| > -| > -| >ANNOUNCEMENT: The ""HyperKnowledge"" PROJECT NeXTSTEP -| -| I know kinda subject sci.space, really, I want -| answer their, well everyone else's information. What -| people proposing, large already exists purchased today. -| -| It called labview National Instruments. IT wonderful object -| IT wonderful object oriented graphical programming language. -| [some lines deleted] I afraid mis-directed. NeXTSTEP operating system opposed package. I read little since Steve Jobs seem marketing capabilities Bill Gates info. limited. Probably far inferior Windows NT going widely distributed (but another flame-ridden story). Some innovative features NeXTSTEP binary compatibility across platforms (eg copy program Sparc PC would run, opposed buying version package ported PC), graphical object-oriented design (its WSIWIG postscript), supports parallel hetrogeneous processing, best based around Mach micro-kernel make look like Unix X, DOS, NT even VMS feel need. No package comes even close. I hope people subscribe HyperKnowledge project NeXTSTEP finally takes lifetime :-)",1,0.9665
"I understand one orbit, inward force gravity one's center mass exactly balanced outward centrifugal force orbiting motion, resulting weightlessness. I want know weightlessness actually FEELS like. For example, constant sensation falling? And motion sickness astronauts occasionally experience? Please reply either former current astronaut, someone discussion first-hand astronaut. Thanks!",1,0.7766
What blazes going Wayne Matson gang Alabama? I also heard unconfirmed rumor Aerospace Ambassadors disappeared. Can anyone else confirm??,1,-0.4479
"I'm fact-finding mission, trying find exists list potentially world-bearing stars within 100 light years Sun... Is anyone currently working sort thing? Thanks... Dan -- In principle, star resembling Sun (mass, luminosity) might planets located suitable orbit. There several within 100 ly sun. They single stars, double multiple systems might troublesome. There's list located ames.arc.nasa.gov somewhere pub/SPACE. I think called stars.dat. By way, kind project, I may know? Rui -- *** Infinity hand! Rui Sousa *** If big enough, grab it! ruca@saber-si.pt",1,0.8336
"It's bad jokes like draws crohns, I mean groans crowd... Don't bother looking appendix, useless anyway. Just one word advice... If go Miami game, stay away foods made ""natural casings"" :) --",0,0.577
"FULL 1993 CALDER CUP PLAYOFF SCHEDULE AND RESULTS home team CAPS *=if necesary FIRST ROUND Springfield Indians vs Providence Bruins Gm 1: Springfield 3 PROVIDENCE 2 Gm 2: Springfield 5 PROVIDENCE 4 Gm 3: Providence 3 SPRINGFIELD 2 Gm 4: Providence 9 SPRINGFIELD 0 Gm 5: Springfield 4 PROVIDENCE 2 Gm 6: 4/24 Providence Springfield Gm 7: 4/27 Springfield Providence * CD Islanders vs Adirondack Red Wings Gm 1: ADIRONDACK 6 CDI 2 Gm 2: ADIRONDACK 5 CDI 3 Gm 3: Adirondack 3 CDI 0 Gm 4: Adirondack 3 CDI 1 (ADIRONDACK WINS SERIES, 4-0) Baltimore Skipjacks Binghamton Rangers Gm 1: Baltimore 4 BINGHAMTON 3 Gm 2: BINGHAMTON 6 Baltimore 2 Gm 3: Binghamton 8 BALTIMORE 3 Gm 4: 4/24 Binghamton Baltimore Gm 5: 4/26 Baltimore Binghamton Gm 6: 4/28 Binghmaton Baltimore * Gm 7: 4/30 Baltimore Binghamton * Utica Devils vs Rochester Americans Gm 1: Utica 3 ROCHESTER 2 (OT) Gm 2: ROCHESTER 9 Utica 3 Gm 3: Rochester 6 UTICA 4 Gm 4: Rochester 4 UTICA 3 (OT) Gm 5: 4/24 Utica Rochester Gm 6: 4/26 Rochester Utica * Gm 7: 4/28 Utica Rochester * Moncton Hawks vs St John's Maple Leafs Gm 1: St JOHN'S 4 Moncton 2 (at Halifax) Gm 2: ST JOHN'S 3 Moncton 2 (at Halifax) Gm 3: St John's 6 MONCTON 5 Gm 4: MONCTON 5 St John's 4 (OT) Gm 5: 4/26 Moncton vs St John's Halifax Gm 6: 4/28 St John's Moncton * Gm 7: 4/30 Moncton vs St John's Halifax * Cape Breton Oilers vs Fredericton Canadiens Gm 1: FREDERICTON 4 Cape Breton 3 (2OT) Gm 2: Cape Breton 5 FREDERICTON 2 Gm 3: CAPE BRETON 3 Fredericton 0 Gm 4: CAPE BRETON 6 Fredericton 5 (OT) Gm 5: 4/24 Cape Breton Fredericton Gm 6: 4/26 Fredericton Cape Breton * Gm 7: 4/28 Cape Breton Fredericton * (note series: AP reports CB series 4-1, original schedule, Game 5 supposed tonight I Oilers 3-1)",0,0.4648
"Yes, that's interstellar grains poor radiators, remotely black bodies. As consequence lot warmer ""ambient"". When I graduate school, long time ago, used 10,000 deg K DILUTION FACTOR 10+4 representative values radiant energy background galaxy due starlight.",1,0.8271
"Not Sutter bash anything since I idolized players.... sure would think Sutters would learn something burning teams regular season.....just much intensity regular season. I earlier posted note Brian got thinking I read item.....gee Sutters divisions lost home ice advantage getting smoked opening series playoffs. Kind makes wonder....... Bottom line....man great smoking WartHawks!!!!! Agreed Jim.....this damn sweet, far. About thing comes close shutting Maple Laugh fans....Detroit completely kicked asses far. But, I stick Blues providing best playoff tonic far.",0,0.9453
"_The_ problem Oort cloud sources absolutely plausible mechanism proposed. It would involve new physics far I tell. Closest ""conventional"" Oort sources model B-field pinching comets, got many holes count, least good try... So plausible model GRB's astronomical distances? I plausible models GRBs distances ;-) Recent observations ruled merging neutron star hypothesis, lot problems, anyhow. We look implausible models fundamentally allowed independent models. Hmm, ""superbowl"" burst claimed press releases cast doubt merging NS hypothesis, I've read (and I seen papers, press) I'd say consistent merging NS models A paper possibility GRB's Oort cloud came astrophysics abstract service. To get copy Here abstract paper. ... indicator events possible sources isotropically distributed remain consideration. This Oort cloud comets kept list, although known mechanism generating \GRBs cometary nuclei. Unlikely may seem, possibility \GRBs originate solar cometary cloud cannot excluded disproved. This propose _mechanism_ GRBs Oort (and, no, anti-matter annihilation fit spectra least far I understand annihilation spectra...). Big difference. That's ignoring question fit distribution Oort distribution Oort distribution well known - particular comet aphelia (which well known) good measure Oort cloud distribution...",1,-0.6571
"I know semantics, ""no-op"" _doesn't_ anything. The Command Loss Timer simply looking command, command. A ""no-op"" simply spacecraft command drops bits big bit bucket sky. ""No-op"" also get used timekeepers provide millisecond delays command sequences (used thruster preps GRO, er, Compton) verify command links beginning TDRS events. All all, rather useful command. And, intelligent FDC test Galileo (the Command Loss Timer).",1,0.3182
"Unfortunately, Roger r.s.baseball spewing expertise (i.e. dickhead). I guess afraid posting anything here, knows expect.",0,-0.34
"-=> Quoting The Logistician All <=- TL> I need players wearing #77 NHL. I know TL> one, Ray Borque Bruins. Any help would greatly TL> appreciated. TL> Thanx. Hi Logistician, Paul Coffey wearing # 77 Detroit Red Wings? That one (besides Borque) I think hope helps. Steve",0,0.8952
"Being what? Oh, _weird_. OK, I'm warned! Keep watch what? Oh, several tens (or hundreds) millions dollars would cost ""record things"" there. And I'd prefer manned mission, anyway. We've already got pretty good platform ""scan"" solar system, well SETI looking galaxy without much solar system worry about.. Care guess is? Shag --",1,0.8797
Next GPS launch scheduled June 24th.,1,0.0
"That's inner calm. It's boredom, spoiled. The Arena's quiet church many nights year; many us take winning granted. It's seemingly forever since team lost, forgotten like feel real excitement surprise victory. While I'm glad Pens well, ways better high back Pens beat Bruins two years ago, Rangers last year. Too much good thing always good you.",0,0.9674
"AHL PLAYOFF SCORES-- FIRST ROUND (home team CAPS) ================================ GAMES PLAYED ON THURS, 4/22 ------------------------- Rochester 4 UTICA 3 (OT) GAMES PLAYED ON FRI, 4/23 -------------------------- Binghamton 8 BALTIMORE 3 MONCTON 5 St John's 4 (OT) Springfield 4 PROVIDENCE 2 =================================================================== SERIES STATI (plural status? :) ---------------------------------- Adirondack defeated CDI, 4-0 Springfield leads Providence, 3-2 Binghamton leads Baltimore, 2-1 Rochester leads Utica, 3-1 St John's leads Moncton, 3-1 Cape Breton leads Fredericton, 3-1",0,0.7324
": THe limit space-walking function suit supplies (MASS) : Orbiter Duration. : In order perform re-boost HST, OMS engines : fired long period. Now shuttle heavy : thing. THe HST light either. THe amount OMS fuel : needed fly substantial. small booster : carried used boost HST weigh significantly : less OMS fuel required Boost HST SHUttle, : given orbital change. : From understand, mass margins HST missions : tight enough can't even carry extra Suits MMU's. : pat I seen specifics HST repair mission, I can't see mass margins tight. What carrying up? Replacement components (WFPC II, COSTAR, gyros, solar panels, probably others), sorts tools, EVA equipment, much OMS fuel consumables can. This lighter original HST deployment mission, achieved highest altitude shuttle mission date. And HST lower orbit. Seems like limiting factors would crew fatigue mission complexity.",1,0.4939
Here final point totals players chosen USENET Hockey Draft. Note 114 players scored 55 points (the minimum cost) although 254 different players chosen. - Andrew Points Team Player 160 PIT Mario_Lemieux 148 BUF Pat_LaFontaine 142 BOS Adam_Oates 137 DET Steve_Yzerman 132 WPG Teemu_Selanne 132 NYI Pierre_Turgeon 127 BUF Alexander_Mogilny 127 TOR Doug_Gilmour 125 LA Luc_Robitaille 123 PHI Mark_Recchi 114 QUE Mats_Sundin 111 PIT Kevin_Stevens 110 VAN Pavel_Bure 109 PIT Rick_Tocchet 107 CHI Jeremy_Roenick 106 STL Craig_Janney 105 QUE Joe_Sakic 102 BOS Joe_Juneau 101 STL Brett_Hull 100 CGY Theoren_Fleury 100 PIT Ron_Francis 99 TOR Dave_Andreychuk 97 MTL Vincent_Damphousse 97 DET Dino_Ciccarelli 97 WPG Phil_Housley 96 BUF Dale_Hawerchuk 94 STL Brendan_Shanahan 94 MTL Kirk_Muller 94 PIT Jaromir_Jagr 93 MIN Mike_Modano 91 NYR Mark_Messier 89 HFD Geoff_Sanderson 88 MTL Brian_Bellows 88 CGY Robert_Reichel 87 LA Jari_Kurri 87 NYI Steve_Thomas 87 DET Sergei_Fedorov 87 DET Paul_Coffey 86 TB Brian_Bradley 86 PHI Rod_Brind'Amour 85 WSH Peter_Bondra 85 PIT Larry_Murphy 85 HFD Andrew_Cassels 85 VAN Cliff_Ronning 82 WSH Mike_Ridley 82 LA Tony_Granato 82 QUE Steve_Duchesne 82 HFD Pat_Verbeek 82 BOS Ray_Bourque 81 CGY Gary_Suter 81 NJ Claude_Lemieux 80 MTL Stephan_Lebeau 79 NJ Alexander_Semak 79 WSH Kevin_Hatcher 79 MIN Russ_Courtnall 79 WSH Dale_Hunter 78 QUE Mike_Ricci 78 SJ Kelly_Kisio 78 STL Jeff_Brown 77 QUE Owen_Nolan 77 VAN Murray_Craven 77 VAN Geoff_Courtnall 76 NYR Tony_Amonte 76 NYI Derek_King 76 MIN Dave_Gagner 75 PHI Eric_Lindros 75 CGY Joe_Nieuwendyk 75 NYI Benoit_Hogue 74 TOR Nikolai_Borschevsky 74 WSH Michal_Pivonka 74 MIN Ulf_Dahlen 73 LA Jimmy_Carson 73 NJ Stephane_Richer 73 CHI Chris_Chelios 73 STL Nelson_Emerson 72 WPG Alexei_Zhamnov 72 BOS Dmitri_Kvartalnov 72 VAN Trevor_Linden 72 WPG Thomas_Steen 71 VAN Petr_Nedved 70 PIT Joe_Mullen 70 CHI Steve_Larmer 69 LA Mike_Donnelly 68 QUE Andrei_Kovalenko 68 NYR Mike_Gartner 67 WSH Dmitri_Khristich 66 WSH Al_Iafrate 66 DET Ray_Sheppard 66 SJ Johan_Garpenlov 65 TOR Glenn_Anderson 65 HFD Zarley_Zalapski 65 LA Wayne_Gretzky 65 NYR Adam_Graves 64 NJ Valeri_Zelepukin 63 OTT Norm_Maciver 63 PHI Kevin_Dineen 62 DET Steve_Chiasson 62 DET Paul_Ysebaert 62 PHI Garry_Galley 61 PIT Shawn_McEachern 60 MTL Mike_Keane 60 WPG Darrin_Shannon 60 NYI Pat_Flatley 60 NJ Bernie_Nicholls 60 QUE Scott_Young 59 LA Rob_Blake 59 PHI Brent_Fedyk 57 CHI Steve_Smith 57 WSH Pat_Elynuik 57 NJ Scott_Stevens 57 CGY Sergei_Makarov 57 WPG Fredrik_Olausson 56 VAN Greg_Adams 56 TB John_Tucker 54 CHI Christian_Ruuttu 54 CHI Brent_Sutter 54 CGY Al_MacInnis 54 NYR Sergei_Nemchinov 53 HFD Terry_Yake 53 NYR Darren_Turcotte 52 NYI Vladimir_Malakhov 52 VAN Dixon_Ward 52 LA Tomas_Sandstrom 51 BOS Stephen_Leach 51 HFD Patrick_Poulin 51 WPG Keith_Tkachuk 50 NYI Jeff_Norton 50 MTL Denis_Savard 50 TOR John_Cullen 50 WSH Sylvain_Cote 49 NYR Ed_Olczyk 49 STL Kevin_Miller 49 BOS Dave_Poulin 49 VAN Anatoli_Semenov 49 PHI Pelle_Eklund 49 WPG Evgeny_Davydov 48 MTL Gilbert_Dionne 48 NJ John_MacLean 48 QUE Martin_Rucinsky 48 LA Alexei_Zhitnik 48 EDM Petr_Klima 48 EDM Doug_Weight 47 EDM Shayne_Corson 46 EDM Craig_Simpson 45 WSH Kelly_Miller 45 EDM Dave_Manson 44 CHI Michel_Goulet 44 MTL Mathieu_Schneider 43 DET Bob_Probert 43 CGY Paul_Ranheim 43 OTT Sylvain_Turgeon 42 MIN Mark_Tinordi 41 OTT Bob_Kudelski 41 DET Niklas_Lidstrom 41 OTT Brad_Shaw 41 EDM Todd_Elik 41 BOS Vladimir_Ruzicka 40 MIN Mike_McPhee 40 NYR Esa_Tikkanen 40 TOR Dave_Ellett 40 NJ Peter_Stastny 39 LA Corey_Millen 39 NJ Bobby_Holik 39 BUF Yuri_Khmylev 39 TB Adam_Creighton 39 TOR Wendel_Clark 38 VAN Sergio_Momesso 38 NYR Alexei_Kovalev 37 TOR Rob_Pearson 37 QUE Valery_Kamensky 37 CHI Dirk_Graham 36 NYR Brian_Leetch 36 EDM Zdeno_Ciger 35 TOR Peter_Zezel 35 BOS Ted_Donato 33 MIN Neal_Broten 33 HFD Mikael_Nylander 33 PHI Josef_Beranek 33 CHI Stephane_Matteau 32 EDM Scott_Mellanby 32 DET Keith_Primeau 32 BUF Wayne_Presley 32 NYI Brian_Mullen 32 PHI Dmitri_Yushkevich 32 MTL Gary_Leeman 31 BUF Richard_Smehlik 31 BOS Steve_Heinze 31 TOR Dmitri_Mironov 30 CHI Brian_Noonan 28 WSH Bob_Carpenter 28 SJ Pat_Falloon 27 STL Igor_Korolev 27 TB Mikael_Andersson 27 NYI Ray_Ferraro 26 BUF Petr_Svoboda 26 OTT Mark_Lamb 26 NYR James_Patrick 25 MTL Benoit_Brunet 24 NYI Scott_LaChance 24 TOR Bill_Berg 23 EDM Martin_Gelinas 23 WPG Sergei_Bautin 23 EDM Kevin_Todd 21 NYI David_Volek 21 NYI Darius_Kasparaitis 21 TB Roman_Hamrlik 21 MIN Brent_Gilchrist 20 NYR Phil_Bourque 20 DET Jim_Hiller 20 PHI Andrei_Lomakin 20 HFD Yvon_Corriveau 19 BUF Donald_Audette 18 BOS Cam_Neely 17 CHI Joe_Murphy 17 SJ Mark_Pederson 16 PIT Martin_Straka 15 NYR Peter_Andersson 13 NJ Janne_Ojanen 13 OTT Tomas_Jelinek 12 MIN Bobby_Smith 11 TB Steve_Kasper 10 SJ Ray_Whitney 9 HFD Robert_Petrovicky 9 BUF Viktor_Gordijuk 8 TOR Joe_Sacco 8 QUE Mikhail_Tatarinov 8 SJ Peter_Ahola 7 CHI Rob_Brown 7 BOS Glen_Murray 6 MIN Brian_Propp 6 HFD Tim_Kerr 5 WSH Reggie_Savage 5 LA Robert_Lang 5 STL Vitali_Prokhorov 5 DET Viacheslav_Kozlov 5 EDM Shaun_Van_Allen 4 BOS Jozef_Stumpel 4 MIN Dan_Quinn 4 PIT Bryan_Fogarty 3 MTL Olav_Petrov 3 TB Stan_Drulia 2 NJ Claude_Vilgrain 2 WSH Jason_Woolley 0 QUE Peter_Forsberg 0 WSH Brian_Sakic 0 WSH Randy_Burridge 0 MTL Patrick_Kjellberg 0 OTT Alexei_Yashin 0 EDM Dean_McAmmond 0 CGY Cory_Stillman 0 TB Brent_Gretzky 0 BUF Jason_Dawe 0 VAN Igor_Larionov 0 CHI Sergei_Krivokrasov -- Andrew Scott | andrew@idacom.hp.com HP IDACOM Telecom Operation | (403) 462-0666 ext. 253,0,-0.6369
"Idea repair satellites: Warning I getting creative again: Why build inflatable space dock. Basically deploy one side space dock (using scissor shaped structure, saw beyond 2000), maneuer side next satellite move rest dock around satellite seal it.. The inflate dock gas (is oxygen, neeeds non-flameble, non-damaging satellite abel maintain heat), thenheat space dock (for astronaut working onthe satellite able wear normal bulky space suit, much striped own).. I know might take slot work not??? Or plain wierd, ideas need thought of, tomorrow, imagination present..",1,0.2593
"It penalties. Most penalty referee call Czechs right first goal. Don't think quite silly call Nazi attitude, people throw coins ice? Hey, I approve behavior guys, especially WC game, I can't see reason using word 'Nazi' connection. Soccer hooligans German problem (remember world cup Italy). Again: there's big difference throwing coins smashing shop-windows fighting so-called 'fans', come WC see Dutch English Germans best bruisers. Which sports talking about? I think soccer 'every possible sport'. How many Germans know? Do think 200 10000 'most them'? If hear white policemen beating black man US, think Americans? 'Most them' like beating blacks?",0,-0.871
"Wow. I beginning think I made up. I remember movie (it 1.5 hours long). I think ended anywhere known universe. I remember got message halfway Proxima Centauri, Earth transmitted day launched, timed catch halfway point. I thought neat, I think I 10 time. Space:1999 come 4 episodes released American stores. I look Into Infinity show, I never know name it, I thought show called ""the day tomorrow"", it.",1,0.8074
"Then allow enlighten you, Rex. You see, there's thing called tie. A tie worth one point (I know, I know. You're good math. But bear me). A win worth two points. So, getting two ties getting one win. If team played two games, one lost one, two points. If team played two games tied both, also two points. We'd tied standings even though records different. Perhaps learn something hockey posting again. (I starting sound like Roger what?)",0,0.9757
,1,0.0
"Here potentially dumb question: What prevents martian landers ""polluting"" martian environment earth based critters? Is long trip cold radiation bathed space enough completely sterilize landers? I could imagine teeny microbes could manage get way unharmed, possibly thrive given right circumstances.",1,-0.5204
"Actually stuff Mogilny surprise much. About 4 5 weeks ago I read Toronto Sun quote Alex; went something like [sarcastically]: ""Yep, Patty's man. He's responsible team's success...I'm nobody around here."" I going post time...I must forgot since nobody else talking problem. Yep, I'd beat shit too. LaFontaine really must team player...makes wonder Islander management thinking. My question hell Muckler doing? Whether wishes admit not, team coach, can't job maybe job given somebody can. Gee, kinda like Alex's spot team, it?",0,0.1179
And Boris Majorov made 1+1 year deal Tappara.,0,0.0
"Early mid June. If think public wants see carry it. Why write ask? You reach at: F: NATIONAL NEWS MEDIA ABC ""World News Tonight"" ""Face Nation"" 7 West 66th Street CBS News New York, NY 10023 2020 M Street, NW 212/887-4040 Washington, DC 20036 202/457-4321 Associated Press ""Good Morning America"" 50 Rockefeller Plaza ABC News New York, NY 10020 1965 Broadway National Desk (212/621-1600) New York, NY 10023 Foreign Desk (212/621-1663) 212/496-4800 Washington Bureau (202/828-6400) Larry King Live TV ""CBS Evening News"" CNN 524 W. 57th Street 111 Massachusetts Avenue, NW New York, NY 10019 Washington, DC 20001 212/975-3693 202/898-7900 ""CBS This Morning"" Larry King Show--Radio 524 W. 57th Street Mutual Broadcasting New York, NY 10019 1755 So. Jefferson Davis Highway 212/975-2824 Arlington, VA 22202 703/685-2175 ""Christian Science Monitor"" CSM Publishing Society ""Los Angeles Times"" One Norway Street Times-Mirror Square Boston, MA 02115 Los Angeles, CA 90053 800/225-7090 800/528-4637 CNN ""MacNeil/Lehrer NewsHour"" One CNN Center P.O. Box 2626 Box 105366 Washington, DC 20013 Atlanta, GA 30348 703/998-2870 404/827-1500 ""MacNeil/Lehrer NewsHour"" CNN WNET-TV Washington Bureau 356 W. 58th Street 111 Massachusetts Avenue, NW New York, NY 10019 Washington, DC 20001 212/560-3113 202/898-7900 ""Crossfire"" NBC News CNN 4001 Nebraska Avenue, NW 111 Massachusetts Avenue, NW Washington, DC 20036 Washington, DC 20001 202/885-4200 202/898-7951 202/362-2009 (fax) ""Morning Edition/All Things Considered"" National Public Radio 2025 M Street, NW Washington, DC 20036 202/822-2000 United Press International 1400 Eye Street, NW Washington, DC 20006 202/898-8000 ""New York Times"" ""U.S. News & World Report"" 229 W. 43rd Street 2400 N Street, NW New York, NY 10036 Washington, DC 20037 212/556-1234 202/955-2000 212/556-7415 ""New York Times"" ""USA Today"" Washington Bureau 1000 Wilson Boulevard 1627 Eye Street, NW, 7th Floor Arlington, VA 22229 Washington, DC 20006 703/276-3400 202/862-0300 ""Newsweek"" ""Wall Street Journal"" 444 Madison Avenue 200 Liberty Street New York, NY 10022 New York, NY 10281 212/350-4000 212/416-2000 ""Nightline"" ""Washington Post"" ABC News 1150 15th Street, NW 47 W. 66th Street Washington, DC 20071 New York, NY 10023 202/344-6000 212/887-4995 ""Nightline"" ""Washington Week In Review"" Ted Koppel WETA-TV ABC News P.O. Box 2626 1717 DeSales, NW Washington, DC 20013 Washington, DC 20036 703/998-2626 202/887-7364 ""This Week With David Brinkley"" ABC News 1717 DeSales, NW Washington, DC 20036 202/887-7777 ""Time"" magazine Time Warner, Inc. Time & Life Building Rockefeller Center New York, NY 10020 212/522-1212",1,0.8481
"There Army Ballistic Missile Defense Organization. They precursors SDIO. still exist umbrella. Army Signal Corp's DCA defense Comm Agency oops DISA, changed names space work. that's point defense comm sats.",1,0.3612
,0,0.0
